string_id,uniprot_id
9606.ENSP00000225792,B4DLW8
9606.ENSP00000225823,E9PBX2
9606.ENSP00000225831,B2R4V3
9606.ENSP00000225842,B2R5G9
9606.ENSP00000225844,O95689
9606.ENSP00000225899,Q14532
9606.ENSP00000225916,Q8N1A2
9606.ENSP00000225927,P54802
9606.ENSP00000225929,B3KXS1
9606.ENSP00000225941,C9IZN8
9606.ENSP00000225964,O76045
9606.ENSP00000225969,B2RE14
9606.ENSP00000225972,B2RE83
9606.ENSP00000225983,C9JFV9
9606.ENSP00000226004,D3DX45
9606.ENSP00000226021,B2R9N3
9606.ENSP00000226067,A8K1X8
9606.ENSP00000226091,B2RBW2
9606.ENSP00000226105,D3DTR6
9606.ENSP00000226193,P35243
9606.ENSP00000226207,P12882
9606.ENSP00000226218,B2R7G0
9606.ENSP00000226225,B7Z6M4
9606.ENSP00000226230,B4DS02
9606.ENSP00000226247,B2R9Q7
9606.ENSP00000226279,O00121
9606.ENSP00000226284,P21815
9606.ENSP00000226299,B3KMQ3
9606.ENSP00000226317,B2R4X3
9606.ENSP00000226319,D3DNY0
9606.ENSP00000226355,A8K3E1
9606.ENSP00000226382,Q6PJD9
9606.ENSP00000226413,O75793
9606.ENSP00000226432,B2RPD7
9606.ENSP00000226444,P49888
9606.ENSP00000226460,Q99954
9606.ENSP00000226524,A1L4S0
9606.ENSP00000226574,A8K5Y5
9606.ENSP00000226730,P01585
9606.ENSP00000226760,B2R797
9606.ENSP00000226796,Q5MJQ2
9606.ENSP00000226798,A8K775
9606.ENSP00000226951,Q05C27
9606.ENSP00000227065,A5PLN7
9606.ENSP00000227155,D3DQN6
9606.ENSP00000227163,P17947
9606.ENSP00000227266,A8K7V2
9606.ENSP00000227322,O75312
9606.ENSP00000227348,O95727
9606.ENSP00000227349,A8K6G0
9606.ENSP00000227451,Q0VF38
9606.ENSP00000227471,O95764
9606.ENSP00000227474,B2RAM0
9606.ENSP00000227507,P24385
9606.ENSP00000227520,B4DY99
9606.ENSP00000227524,Q9UMS4
9606.ENSP00000227525,Q9BVC6
9606.ENSP00000227638,O75968
9606.ENSP00000227667,P02656
9606.ENSP00000227752,A8K6I0
9606.ENSP00000227756,O95903
9606.ENSP00000227868,B4DW62
9606.ENSP00000227880,Q8IY34
9606.ENSP00000227918,A1A522
9606.ENSP00000228027,A6ND76
9606.ENSP00000228136,B2RD28
9606.ENSP00000228251,B2RBW6
9606.ENSP00000228318,B3KS34
9606.ENSP00000228347,A8K6H0
9606.ENSP00000228434,Q07108
9606.ENSP00000228437,Q9UFA6
9606.ENSP00000228438,B2R9U1
9606.ENSP00000228463,A8K2Y0
9606.ENSP00000228468,A3KN86
9606.ENSP00000228476,B2R7I5
9606.ENSP00000228495,Q53HN2
9606.ENSP00000228506,Q14165
9606.ENSP00000228510,Q03426
9606.ENSP00000228515,Q9H175
9606.ENSP00000228534,Q6NZ80
9606.ENSP00000228567,Q495U2
9606.ENSP00000228606,B2RC61
9606.ENSP00000228641,B2R898
9606.ENSP00000228644,P13349
9606.ENSP00000228682,D0EUY3
9606.ENSP00000228705,B1Q2A9
9606.ENSP00000228740,B4DNQ9
9606.ENSP00000228741,B2R6S6
9606.ENSP00000228799,A8K4Z5
9606.ENSP00000228811,A8KA69
9606.ENSP00000228820,B4DRQ0
9606.ENSP00000228825,O00554
9606.ENSP00000228837,P10767
9606.ENSP00000228841,P10916
9606.ENSP00000228843,A8K7D3
9606.ENSP00000228850,O75945
9606.ENSP00000228865,B5BUM5
9606.ENSP00000228872,P46527
9606.ENSP00000228887,Q3KNV3
9606.ENSP00000228918,B7Z1D2
9606.ENSP00000228922,B3KT24
9606.ENSP00000228928,Q2HJ14
9606.ENSP00000228936,Q93070
9606.ENSP00000228938,B2R519
9606.ENSP00000228945,B5BU79
9606.ENSP00000229002,Q9H628
9606.ENSP00000229030,Q9ULW2
9606.ENSP00000229134,Q9NPH9
9606.ENSP00000229135,B5BU88
9606.ENSP00000229179,B4DZ67
9606.ENSP00000229195,Q9H3E0
9606.ENSP00000229214,A0FIK6
9606.ENSP00000229238,Q4U2R6
9606.ENSP00000229243,Q8NEB7
9606.ENSP00000229264,P16520
9606.ENSP00000229266,B3KQM2
9606.ENSP00000229268,D3DUS7
9606.ENSP00000229270,B7Z5D8
9606.ENSP00000229281,B2R4Q6
9606.ENSP00000229304,P41238
9606.ENSP00000229307,D3DUU4
9606.ENSP00000229314,B2R4R4
9606.ENSP00000229329,Q8NFW8
9606.ENSP00000229330,B2R8Q5
9606.ENSP00000229332,Q17R69
9606.ENSP00000229335,Q6QJ81
9606.ENSP00000229340,B2R6E0
9606.ENSP00000229379,B2R500
9606.ENSP00000229390,Q13242
9606.ENSP00000229395,Q6R955
9606.ENSP00000229402,Q12918
9606.ENSP00000229447,C9JFW2
9606.ENSP00000229554,B4DSI1
9606.ENSP00000229583,B2R7T9
9606.ENSP00000229595,Q6IA08
9606.ENSP00000229633,B3KQ91
9606.ENSP00000229708,Q5VY81
9606.ENSP00000229729,A2BED3
9606.ENSP00000229758,B3KNX5
9606.ENSP00000229769,A8K907
9606.ENSP00000229771,O00294
9606.ENSP00000229795,A6ZJ92
9606.ENSP00000229812,Q15208
9606.ENSP00000229829,P06340
9606.ENSP00000229903,Q9H0D8
9606.ENSP00000229922,B2R5Y3
9606.ENSP00000229955,Q9BZJ6
9606.ENSP00000230036,P80108
9606.ENSP00000230048,F5H2L4
9606.ENSP00000230050,P25398
9606.ENSP00000230053,Q5JS09
9606.ENSP00000230056,B3KMM8
9606.ENSP00000230085,A8K0B1
9606.ENSP00000230122,O43167
9606.ENSP00000230124,Q53H49
9606.ENSP00000230256,B3KRP5
9606.ENSP00000230301,Q5T5N4
9606.ENSP00000230321,Q99750
9606.ENSP00000230340,Q13895
9606.ENSP00000230354,B4E3B3
9606.ENSP00000230361,Q9NU15
9606.ENSP00000230381,P23942
9606.ENSP00000230431,B2LUJ9
9606.ENSP00000230449,B2RBE6
9606.ENSP00000230461,A8K9V8
9606.ENSP00000230538,Q14731
9606.ENSP00000230582,O75416
9606.ENSP00000230588,A2RRM4
9606.ENSP00000230640,P42285
9606.ENSP00000230658,P20663
9606.ENSP00000230671,Q0VG81
9606.ENSP00000230792,B3KUW2
9606.ENSP00000230990,B2R821
9606.ENSP00000231004,B2R5Q3
9606.ENSP00000231009,B2R563
9606.ENSP00000231021,Q3B7I5
9606.ENSP00000231061,D3DQH9
9606.ENSP00000231121,O96004
9606.ENSP00000231130,B2R8P2
9606.ENSP00000231134,Q549F4
9606.ENSP00000231136,B2R8R9
9606.ENSP00000231137,A1L3Y8
9606.ENSP00000231173,Q8IUX5
9606.ENSP00000231198,D3DQJ5
9606.ENSP00000231228,P29460
9606.ENSP00000231238,B2RCT2
9606.ENSP00000231368,O00769
9606.ENSP00000231420,B7ZM47
9606.ENSP00000231449,P05112
9606.ENSP00000231454,P05113
9606.ENSP00000231461,A8KA07
9606.ENSP00000231484,Q6UXB6
9606.ENSP00000231487,D3DQ97
9606.ENSP00000231498,O75694
9606.ENSP00000231509,A0ZXF9
9606.ENSP00000231512,B2RD10
9606.ENSP00000231524,Q9BZY5
9606.ENSP00000231572,B2RBS9
9606.ENSP00000231656,P47902
9606.ENSP00000231668,D3DQM3
9606.ENSP00000231706,B3KV33
9606.ENSP00000231721,Q7L9D9
9606.ENSP00000231749,A6NK41
9606.ENSP00000231751,A8K9U8
9606.ENSP00000231790,B4DI13
9606.ENSP00000231887,A8K6Y3
9606.ENSP00000231948,B2R6H4
9606.ENSP00000232003,B9EK35
9606.ENSP00000232217,A8K7G3
9606.ENSP00000232219,A8K2Q0
9606.ENSP00000232375,Q16877
9606.ENSP00000232424,Q14469
9606.ENSP00000232461,P11488
9606.ENSP00000232496,B2R4Y9
9606.ENSP00000232501,A8K831
9606.ENSP00000232564,B3KMH5
9606.ENSP00000232603,B4DYX1
9606.ENSP00000232607,B5LY68
9606.ENSP00000232744,D3DNB0
9606.ENSP00000232766,A8K612
9606.ENSP00000232888,B2R996
9606.ENSP00000232892,A8K3L3
9606.ENSP00000232905,O60739
9606.ENSP00000232974,H7BXD3
9606.ENSP00000232975,O14800
9606.ENSP00000232978,P30414
9606.ENSP00000233025,B3KNF8
9606.ENSP00000233027,A5YM70
9606.ENSP00000233055,Q53S17
9606.ENSP00000233057,A8K3P0
9606.ENSP00000233078,Q96EP5
9606.ENSP00000233099,B5MDU8
9606.ENSP00000233121,B7WPK5
9606.ENSP00000233143,P13472
9606.ENSP00000233146,B4E2Z2
9606.ENSP00000233154,D3DVK1
9606.ENSP00000233156,O95103
9606.ENSP00000233202,C0H5Y3
9606.ENSP00000233242,O00502
9606.ENSP00000233331,Q9C086
9606.ENSP00000233336,Q585T3
9606.ENSP00000233379,Q96GK7
9606.ENSP00000233468,Q53TM1
9606.ENSP00000233535,Q8TC03
9606.ENSP00000233575,B4DQM7
9606.ENSP00000233596,A0A1L5BXV3
9606.ENSP00000233615,B2RE02
9606.ENSP00000233623,Q49AM3
9606.ENSP00000233627,B3KRI2
9606.ENSP00000233630,Q7Z506
9606.ENSP00000233638,O43763
9606.ENSP00000233668,O43204
9606.ENSP00000233710,B2R8T3
9606.ENSP00000233735,P05451
9606.ENSP00000233809,P18065
9606.ENSP00000233813,P24593
9606.ENSP00000233826,A0PGH1
9606.ENSP00000233838,B4DMC5
9606.ENSP00000233840,Q3KNW4
9606.ENSP00000233893,O95421
9606.ENSP00000233948,Q9H1J6
9606.ENSP00000233954,A8K6B3
9606.ENSP00000233969,B2RMS2
9606.ENSP00000233997,P20160
9606.ENSP00000234038,B4DFD4
9606.ENSP00000234071,B4DPQ7
9606.ENSP00000234091,Q02363
9606.ENSP00000234111,P11926
9606.ENSP00000234160,B4DKT0
9606.ENSP00000234170,Q03701
9606.ENSP00000234195,A9UMZ7
9606.ENSP00000234198,B4DMK4
9606.ENSP00000234256,B7Z3C0
9606.ENSP00000234296,Q13204
9606.ENSP00000234310,B2RC10
9606.ENSP00000234313,B2R9E8
9606.ENSP00000234347,P15637
9606.ENSP00000234371,A5D8U2
9606.ENSP00000234389,O60391
9606.ENSP00000234392,Q53Y33
9606.ENSP00000234396,P15313
9606.ENSP00000234420,B4DF41
9606.ENSP00000234453,Q4ZG69
9606.ENSP00000234454,A8K741
9606.ENSP00000234488,A8K1T4
9606.ENSP00000234701,A8K7I4
9606.ENSP00000234739,O00512
9606.ENSP00000234798,Q96RZ8
9606.ENSP00000234816,O95841
9606.ENSP00000234827,Q5T702
9606.ENSP00000234831,B3KQL7
9606.ENSP00000234961,B5B0B8
9606.ENSP00000235090,B3KMW6
9606.ENSP00000235307,B2R551
9606.ENSP00000235310,B3KNE3
9606.ENSP00000235332,C0KL22
9606.ENSP00000235345,A8K185
9606.ENSP00000235347,O60809
9606.ENSP00000235349,O60810
9606.ENSP00000235372,B1AJZ4
9606.ENSP00000235382,P41220
9606.ENSP00000235521,B1ALR1
9606.ENSP00000235628,Q3SYB9
9606.ENSP00000235835,O43488
9606.ENSP00000236040,Q32P28
9606.ENSP00000236137,B2R9H0
9606.ENSP00000236192,A2IDD8
9606.ENSP00000236273,O95926
9606.ENSP00000236495,B3KY87
9606.ENSP00000236671,P07339
9606.ENSP00000236709,Q0VDK1
9606.ENSP00000236826,P22894
9606.ENSP00000236850,A8K866
9606.ENSP00000236877,B4DYQ9
9606.ENSP00000236925,B1APG6
9606.ENSP00000236959,A8K202
9606.ENSP00000236979,P09430
9606.ENSP00000237014,P02766
9606.ENSP00000237163,Q5JWR5
9606.ENSP00000237172,B2RMU6
9606.ENSP00000237201,Q9HBV2
9606.ENSP00000237264,A8K8F5
9606.ENSP00000237275,B2RUZ7
9606.ENSP00000237281,Q8TB52
9606.ENSP00000237283,A6NL12
9606.ENSP00000237353,B3KVI9
9606.ENSP00000237380,Q9BZJ5
9606.ENSP00000237455,A6NFV6
9606.ENSP00000237530,P04844
9606.ENSP00000237536,A6NK10
9606.ENSP00000237596,O60441
9606.ENSP00000237642,B3KVZ9
9606.ENSP00000237654,B2R6M0
9606.ENSP00000237696,P49788
9606.ENSP00000237822,B7ZA47
9606.ENSP00000237837,Q4V758
9606.ENSP00000237853,B4DNK7
9606.ENSP00000238018,B4DTY5
9606.ENSP00000238044,D3DVK2
9606.ENSP00000238112,O14769
9606.ENSP00000238146,Q658L6
9606.ENSP00000238156,B3KNQ0
9606.ENSP00000238379,B2RD47
9606.ENSP00000238497,O75351
9606.ENSP00000238508,P48595
9606.ENSP00000238558,P56915
9606.ENSP00000238561,B3KUD5
9606.ENSP00000238609,Q8TBD7
9606.ENSP00000238616,Q52LK6
9606.ENSP00000238628,B3KPT6
9606.ENSP00000238647,Q8NDQ2
9606.ENSP00000238651,P49753
9606.ENSP00000238667,B7Z485
9606.ENSP00000238682,P10600
9606.ENSP00000238714,B2RBH4
9606.ENSP00000238721,D6W533
9606.ENSP00000238738,D6W5A6
9606.ENSP00000238788,A6NNF2
9606.ENSP00000238789,B9ZVQ5
9606.ENSP00000238823,B2RNA2
9606.ENSP00000238831,Q9BSR8
9606.ENSP00000238855,D6W5E9
9606.ENSP00000238875,B2RBG8
9606.ENSP00000238892,Q9P021
9606.ENSP00000238936,Q14CX5
9606.ENSP00000238994,B2R7X0
9606.ENSP00000239032,O75194
9606.ENSP00000239144,P17481
9606.ENSP00000239151,B2RC69
9606.ENSP00000239165,A8K3N8
9606.ENSP00000239223,D3DQL9
9606.ENSP00000239231,D3DQL1
9606.ENSP00000239243,D3DQN1
9606.ENSP00000239316,A8K678
9606.ENSP00000239347,P01567
9606.ENSP00000239367,Q5VYC0
9606.ENSP00000239374,Q5VXB7
9606.ENSP00000239440,B4DIT1
9606.ENSP00000239444,B9EGV1
9606.ENSP00000239446,Q96T99
9606.ENSP00000239449,B4DPE2
9606.ENSP00000239450,B4DDU1
9606.ENSP00000239451,Q496C1
9606.ENSP00000239461,B5BUM7
9606.ENSP00000239462,A0A0A6YY94
9606.ENSP00000239587,B2RB11
9606.ENSP00000239666,D3DVU3
9606.ENSP00000239690,B4DVX6
9606.ENSP00000239830,B4DDE8
9606.ENSP00000239882,B4E2I5
9606.ENSP00000239891,B4DR37
9606.ENSP00000239906,B2RDJ5
9606.ENSP00000239926,A0A4R6
9606.ENSP00000239938,P18146
9606.ENSP00000239940,B2R4C8
9606.ENSP00000240055,A8K7B9
9606.ENSP00000240079,B2RC74
9606.ENSP00000240093,A8K615
9606.ENSP00000240100,B2RBU5
9606.ENSP00000240123,O60504
9606.ENSP00000240185,A4GUK4
9606.ENSP00000240189,O60811
9606.ENSP00000240285,Q8IZV5
9606.ENSP00000240306,D3DTX2
9606.ENSP00000240316,B2R931
9606.ENSP00000240328,Q13207
9606.ENSP00000240361,A6NH19
9606.ENSP00000240364,B7Z7Q3
9606.ENSP00000240423,B4E189
9606.ENSP00000240488,B2R5F9
9606.ENSP00000240499,Q15928
9606.ENSP00000240587,A1L0U7
9606.ENSP00000240615,Q4KN29
9606.ENSP00000240617,A8K4E9
9606.ENSP00000240618,A8K7K5
9606.ENSP00000240619,Q3MIM9
9606.ENSP00000240651,A6NKI6
9606.ENSP00000240652,P10997
9606.ENSP00000240687,Q645Y1
9606.ENSP00000240691,Q502V7
9606.ENSP00000240851,D3DN49
9606.ENSP00000240874,A8MSI4
9606.ENSP00000240922,D3DN74
9606.ENSP00000241014,D3DQP4
9606.ENSP00000241041,Q9BWB9
9606.ENSP00000241051,Q96QD5
9606.ENSP00000241052,A8K6C0
9606.ENSP00000241125,Q0VAB7
9606.ENSP00000241256,Q6ISR8
9606.ENSP00000241261,A1Y9B3
9606.ENSP00000241305,B4E3Q2
9606.ENSP00000241337,B4DRY4
9606.ENSP00000241356,A2A3P4
9606.ENSP00000241416,B2RAB8
9606.ENSP00000241436,B2RBD2
9606.ENSP00000241453,A0AVG9
9606.ENSP00000241463,B2RN97
9606.ENSP00000241502,A8MY74
9606.ENSP00000241651,P15173
9606.ENSP00000242057,A4D130
9606.ENSP00000242067,E9PDC9
9606.ENSP00000242104,B9EJH7
9606.ENSP00000242108,Q7L9B9
9606.ENSP00000242140,A6NGB9
9606.ENSP00000242159,A4D191
9606.ENSP00000242208,P08476
9606.ENSP00000242249,O60896
9606.ENSP00000242257,Q24JR8
9606.ENSP00000242261,A4D128
9606.ENSP00000242285,A8K4W3
9606.ENSP00000242315,B7Z253
9606.ENSP00000242351,A4D1R2
9606.ENSP00000242375,A1L4P6
9606.ENSP00000242462,Q5VVI0
9606.ENSP00000242465,B2R4L7
9606.ENSP00000242480,B2R724
9606.ENSP00000242505,Q96BN6
9606.ENSP00000242576,A8K5M6
9606.ENSP00000242591,Q2YDY1
9606.ENSP00000242592,P16219
9606.ENSP00000242719,A8KAI2
9606.ENSP00000242728,A2I2N8
9606.ENSP00000242729,B3KS67
9606.ENSP00000242776,B1Q2N1
9606.ENSP00000242784,Q9BQ61
9606.ENSP00000242786,A8K7Z4
9606.ENSP00000242804,B4DJ48
9606.ENSP00000242819,Q6NSX1
9606.ENSP00000242827,A6NJ59
9606.ENSP00000242839,P35670
9606.ENSP00000242848,A2A323
9606.ENSP00000242994,B2RAC9
9606.ENSP00000243045,B2RA58
9606.ENSP00000243052,Q01064
9606.ENSP00000243056,P31276
9606.ENSP00000243077,Q07954
9606.ENSP00000243103,P31275
9606.ENSP00000243108,B2RBV2
9606.ENSP00000243167,D3DQ19
9606.ENSP00000243189,A8K917
9606.ENSP00000243253,P38378
9606.ENSP00000243298,B2R8M0
9606.ENSP00000243314,A8K8A7
9606.ENSP00000243326,A6NC27
9606.ENSP00000243344,A8MUZ3
9606.ENSP00000243346,B5BU69
9606.ENSP00000243347,P98066
9606.ENSP00000243349,Q4ZFZ8
9606.ENSP00000243389,C9JI34
9606.ENSP00000243440,Q9NR55
9606.ENSP00000243457,O15110
9606.ENSP00000243501,Q9BZ89
9606.ENSP00000243563,P09012
9606.ENSP00000243578,Q9BPU9
9606.ENSP00000243611,A5JYP8
9606.ENSP00000243644,Q96G73
9606.ENSP00000243662,P57729
9606.ENSP00000243673,B0M0K5
9606.ENSP00000243706,B4DF64
9606.ENSP00000243776,B4DXU0
9606.ENSP00000243786,A8K8H5
9606.ENSP00000243878,Q6UWD7
9606.ENSP00000243903,Q86WF7
9606.ENSP00000243911,P41968
9606.ENSP00000243918,C9JFB3
9606.ENSP00000243924,E1P618
9606.ENSP00000243938,A6PVF2
9606.ENSP00000243997,B2RDD0
9606.ENSP00000244007,B7ZLY7
9606.ENSP00000244020,B7Z6J3
9606.ENSP00000244040,B3KR86
9606.ENSP00000244043,Q16647
9606.ENSP00000244050,B2R842
9606.ENSP00000244051,O95396
9606.ENSP00000244061,B2RDQ9
9606.ENSP00000244096,P43363
9606.ENSP00000244137,A8K3Z1
9606.ENSP00000244174,B9ZVT0
9606.ENSP00000244217,Q53TP1
9606.ENSP00000244221,Q9ULR5
9606.ENSP00000244227,Q15410
9606.ENSP00000244230,A0AVJ8
9606.ENSP00000244241,Q3MIG8
9606.ENSP00000244289,Q05469
9606.ENSP00000244314,Q05BR8
9606.ENSP00000244333,O95274
9606.ENSP00000244336,O60399
9606.ENSP00000244360,A2BEK3
9606.ENSP00000244426,A6NFW3
9606.ENSP00000244496,Q96EU6
9606.ENSP00000244513,Q13410
9606.ENSP00000244519,B4DWI7
9606.ENSP00000244520,P09234
9606.ENSP00000244527,A8K418
9606.ENSP00000244534,B2R751
9606.ENSP00000244537,A2VCL0
9606.ENSP00000244565,Q5TGU1
9606.ENSP00000244571,A2RRN5
9606.ENSP00000244573,Q02539
9606.ENSP00000244576,B4DH77
9606.ENSP00000244623,O43883
9606.ENSP00000244669,B2R899
9606.ENSP00000244709,B4DWG2
9606.ENSP00000244728,A6NIX5
9606.ENSP00000244745,Q06945
9606.ENSP00000244751,Q7Z6C8
9606.ENSP00000244763,A8K685
9606.ENSP00000244769,P54253
9606.ENSP00000244869,B2RC66
9606.ENSP00000244926,O95969
9606.ENSP00000244930,O75556
9606.ENSP00000245046,B2R4Z9
9606.ENSP00000245105,Q4W5G5
9606.ENSP00000245121,Q8IYT4
9606.ENSP00000245157,Q96CM0
9606.ENSP00000245185,P02795
9606.ENSP00000245206,B4DJA6
9606.ENSP00000245255,A4F266
9606.ENSP00000245304,B2RCJ1
9606.ENSP00000245312,A1L4F4
9606.ENSP00000245414,P10914
9606.ENSP00000245451,P12644
9606.ENSP00000245457,D3DSC0
9606.ENSP00000245479,P48436
9606.ENSP00000245539,B2R9N5
9606.ENSP00000245543,B4DVA4
9606.ENSP00000245544,B4DMQ3
9606.ENSP00000245552,Q8TCD5
9606.ENSP00000245564,Q53GR8
9606.ENSP00000245615,A9C4B6
9606.ENSP00000245620,C9J1P3
9606.ENSP00000245680,Q8WV83
9606.ENSP00000245787,A8K5W8
9606.ENSP00000245796,A6NEG7
9606.ENSP00000245810,O60542
9606.ENSP00000245812,B2R4U9
9606.ENSP00000245816,B2R4W5
9606.ENSP00000245817,P41273
9606.ENSP00000245838,A6NM50
9606.ENSP00000245907,A7E236
9606.ENSP00000245908,A8K9R6
9606.ENSP00000245919,A8K9K5
9606.ENSP00000245923,O60509
9606.ENSP00000245932,B2RBT9
9606.ENSP00000245934,O00521
9606.ENSP00000245957,A6NHA1
9606.ENSP00000245960,D3DVY1
9606.ENSP00000245983,O43555
9606.ENSP00000246006,O00274
9606.ENSP00000246012,O60676
9606.ENSP00000246024,Q8N4P7
9606.ENSP00000246062,A8K7B0
9606.ENSP00000246069,B2R6N2
9606.ENSP00000246070,B4DHZ7
9606.ENSP00000246071,B2R7J3
9606.ENSP00000246080,Q12870
9606.ENSP00000246081,D3DW22
9606.ENSP00000246104,Q9NQ03
9606.ENSP00000246105,Q8NES7
9606.ENSP00000246112,J3KMZ1
9606.ENSP00000246115,D6W612
9606.ENSP00000246117,D6W613
9606.ENSP00000246151,B2R7J4
9606.ENSP00000246166,B2RDX6
9606.ENSP00000246186,B7ZBG8
9606.ENSP00000246190,A8K780
9606.ENSP00000246194,Q14621
9606.ENSP00000246229,A8K8T5
9606.ENSP00000246337,A8K762
9606.ENSP00000246515,P55000
9606.ENSP00000246529,Q6UY10
9606.ENSP00000246532,Q8N5X0
9606.ENSP00000246535,Q9BRP1
9606.ENSP00000246548,B3KWB9
9606.ENSP00000246551,Q9UBK5
9606.ENSP00000246553,O14842
9606.ENSP00000246635,P13646
9606.ENSP00000246646,A2RRM5
9606.ENSP00000246657,P32248
9606.ENSP00000246662,O00109
9606.ENSP00000246672,P20393
9606.ENSP00000246747,G3V184
9606.ENSP00000246792,P10301
9606.ENSP00000246794,O14669
9606.ENSP00000246801,Q8WXJ0
9606.ENSP00000246802,Q9BTC6
9606.ENSP00000246841,Q8WVA2
9606.ENSP00000246868,A8K0P4
9606.ENSP00000246891,A1A510
9606.ENSP00000246895,A6NKE9
9606.ENSP00000246912,A8K2J3
9606.ENSP00000246914,B0LPI0
9606.ENSP00000246957,B4DR68
9606.ENSP00000247001,O60378
9606.ENSP00000247003,E7ENA0
9606.ENSP00000247005,O43344
9606.ENSP00000247020,Q99470
9606.ENSP00000247026,Q6FI71
9606.ENSP00000247153,O15134
9606.ENSP00000247178,A6NJE4
9606.ENSP00000247191,A8MTM6
9606.ENSP00000247194,Q96EM0
9606.ENSP00000247219,Q17RU8
9606.ENSP00000247225,B2RAH0
9606.ENSP00000247226,A1L389
9606.ENSP00000247270,B2R5X2
9606.ENSP00000247271,E1P659
9606.ENSP00000247306,O75637
9606.ENSP00000247461,B2R5V8
9606.ENSP00000247470,Q96D12
9606.ENSP00000247665,B1AMX0
9606.ENSP00000247668,A8K107
9606.ENSP00000247706,Q96I13
9606.ENSP00000247815,A8K4C9
9606.ENSP00000247843,O95619
9606.ENSP00000247879,A4D1U2
9606.ENSP00000247881,Q645W5
9606.ENSP00000247883,Q645W0
9606.ENSP00000247930,Q8N2R2
9606.ENSP00000247933,B3KWK6
9606.ENSP00000247956,Q6DCA9
9606.ENSP00000247970,A8K4V9
9606.ENSP00000247977,B3KSJ8
9606.ENSP00000247986,A2A3Q7
9606.ENSP00000247992,Q5R387
9606.ENSP00000248071,Q6IPC4
9606.ENSP00000248072,O43881
9606.ENSP00000248076,O76067
9606.ENSP00000248089,D3DUA7
9606.ENSP00000248098,B1AJY2
9606.ENSP00000248114,P55789
9606.ENSP00000248121,B2R9S0
9606.ENSP00000248139,A2IDE2
9606.ENSP00000248150,B2R5C8
9606.ENSP00000248211,B2RBS1
9606.ENSP00000248244,B3Y691
9606.ENSP00000248248,B4DDZ0
9606.ENSP00000248306,Q8N6Q8
9606.ENSP00000248342,A8K0I9
9606.ENSP00000248384,O43877
9606.ENSP00000248437,A8MUB1
9606.ENSP00000248444,B2R9A7
9606.ENSP00000248553,B2R4N8
9606.ENSP00000248564,P50152
9606.ENSP00000248572,A4D1H2
9606.ENSP00000248594,A4D1C5
9606.ENSP00000248598,Q14314
9606.ENSP00000248600,Q9UBP1
9606.ENSP00000248633,A4D1G3
9606.ENSP00000248643,A4D1E3
9606.ENSP00000248668,Q8TBS9
9606.ENSP00000248706,B2RC51
9606.ENSP00000248846,Q5JZ80
9606.ENSP00000248879,A8K1N7
9606.ENSP00000248901,Q5R3F9
9606.ENSP00000248923,P19440
9606.ENSP00000248929,B0QY79
9606.ENSP00000248933,A0AUW7
9606.ENSP00000248948,B2R587
9606.ENSP00000248958,A2RUD3
9606.ENSP00000248975,Q04917
9606.ENSP00000249007,A2A279
9606.ENSP00000249014,A8K825
9606.ENSP00000249016,B2RBX6
9606.ENSP00000249041,O60755
9606.ENSP00000249044,Q5TFL9
9606.ENSP00000249064,A8K0F1
9606.ENSP00000249066,B0QYK7
9606.ENSP00000249071,P15153
9606.ENSP00000249075,B2RCW7
9606.ENSP00000249269,O60416
9606.ENSP00000249284,A4D0X2
9606.ENSP00000249299,O95777
9606.ENSP00000249330,O15240
9606.ENSP00000249344,Q8WUZ4
9606.ENSP00000249356,Q9UBS3
9606.ENSP00000249363,A4D0Y9
9606.ENSP00000249373,A4D1K5
9606.ENSP00000249389,P03999
9606.ENSP00000249396,A8K3V1
9606.ENSP00000249442,A8JZZ4
9606.ENSP00000249499,P28356
9606.ENSP00000249501,P28358
9606.ENSP00000249504,A6NIS4
9606.ENSP00000249647,O00161
9606.ENSP00000249700,B4DEW6
9606.ENSP00000249749,Q3KP23
9606.ENSP00000249750,B3KY52
9606.ENSP00000249776,B4DXA7
9606.ENSP00000249806,A8K560
9606.ENSP00000249842,O14498
9606.ENSP00000249861,B2R8R0
9606.ENSP00000249887,B2R9U7
9606.ENSP00000249910,B4DZN2
9606.ENSP00000249923,D3DQX0
9606.ENSP00000250003,O75321
9606.ENSP00000250018,D3DQX6
9606.ENSP00000250024,A0AVK6
9606.ENSP00000250056,Q96CT4
9606.ENSP00000250076,Q9UNY5
9606.ENSP00000250092,B4DVT4
9606.ENSP00000250101,A8K7E8
9606.ENSP00000250111,A0AV17
9606.ENSP00000250113,B2R9M2
9606.ENSP00000250124,B3KQP1
9606.ENSP00000250160,A8KAG6
9606.ENSP00000250237,B4DFM7
9606.ENSP00000250263,A8K4U7
9606.ENSP00000250340,B2RAD4
9606.ENSP00000250351,Q9UKR0
9606.ENSP00000250378,B5BUM8
9606.ENSP00000250405,A8K0F4
9606.ENSP00000250416,Q8TEU4
9606.ENSP00000250448,B2R9H6
9606.ENSP00000250454,Q56P03
9606.ENSP00000250457,Q2TA79
9606.ENSP00000250495,Q15843
9606.ENSP00000250498,D3DS25
9606.ENSP00000250535,B2RAK4
9606.ENSP00000250559,B2R5Z2
9606.ENSP00000250615,A0AVF2
9606.ENSP00000250617,A6NMW9
9606.ENSP00000250693,P52961
9606.ENSP00000250699,Q9GZZ6
