id,name
MONDO_0001727,active cochleovestibular Meniere disease
MONDO_0001728,active vestibular Meniere disease
MONDO_0001729,active cochlear Meniere disease
MONDO_0001734,tuberous sclerosis
MONDO_0001735,paranasal sinus disorder
MONDO_0001737,tetanus neonatorum
MONDO_0001740,cornea squamous cell carcinoma
MONDO_0001741,hyperparathyroidism
MONDO_0001743,paranasal sinus lymphoma
MONDO_0001744,angle-closure glaucoma
MONDO_0001745,subserous uterine fibroid
MONDO_0001748,maxillary sinus carcinoma
MONDO_0001751,cholestasis
MONDO_0001756,frontal sinus cancer
MONDO_0001757,frontal sinus neoplasm
MONDO_0001758,paranasal sinus sarcoma
MONDO_0001760,photokeratitis
MONDO_0001761,favism
MONDO_0001763,ethmoid sinus cancer
MONDO_0001764,ethmoidal sinus neoplasm
MONDO_0001765,polyneuropathy in collagen vascular disease
MONDO_0001770,gastrin secretion abnormality
MONDO_0001773,post-vaccinal encephalitis
MONDO_0001778,dermoid cyst of skin
MONDO_0001789,neurofibroma of spinal cord
MONDO_0001790,spinal cord lipoma
MONDO_0001797,chancroid
MONDO_0001806,vaginal squamous tumor
MONDO_0001810,hypoglossal nerve disorder
MONDO_0001812,parasitic eyelid infestation
MONDO_0001815,extrapyramidal and movement disease
MONDO_0001818,facial neuralgia
MONDO_0001819,multiple cranial nerve palsy
MONDO_0001822,hypolipoproteinemia
MONDO_0001823,sick sinus syndrome
MONDO_0001824,polyneuropathy
MONDO_0001828,acquired color blindness
MONDO_0001829,lumbosacral plexus lesion
MONDO_0001834,visual pathway disorder
MONDO_0001835,facial paralysis
MONDO_0001836,amenorrhea
MONDO_0001841,uterine corpus epithelioid leiomyoma
MONDO_0001842,uterine corpus dissecting leiomyoma
MONDO_0001843,uterus interstitial leiomyoma
MONDO_0001844,uterine corpus myxoid leiomyoma
MONDO_0001845,uterine corpus lipoleiomyoma
MONDO_0001846,uterine corpus bizarre leiomyoma
MONDO_0001852,small intestine lymphoma
MONDO_0001854,lacrimal apparatus disorder
MONDO_0001857,Brucella canis brucellosis
MONDO_0001868,primary angle-closure glaucoma
MONDO_0001869,paraurethral gland cancer
MONDO_0001870,acute poststreptococcal glomerulonephritis
MONDO_0001871,acute diffuse glomerulonephritis
MONDO_0001879,anus cancer
MONDO_0001881,toxic shock syndrome
MONDO_0001888,anus lymphoma
MONDO_0001889,ovarian dysfunction
MONDO_0001892,spinal cord lymphoma
MONDO_0001893,spinal cord melanoma
MONDO_0001894,spinal cord sarcoma
MONDO_0001895,acute retrobulbar neuritis
MONDO_0001898,optic choroid disorder
MONDO_0001901,selective IgG subclass deficiency
MONDO_0001902,congenital agammaglobulinemia
MONDO_0001903,calcific tendinitis
MONDO_0001905,bicipital tenosynovitis
MONDO_0001907,adult dermatomyositis
MONDO_0001909,renal tubular acidosis
MONDO_0001910,ochronosis disorder
MONDO_0001916,gastrointestinal tularemia
MONDO_0001923,vitreoretinal dystrophy
MONDO_0001924,dystrophies primarily involving the retinal pigment epithelium
MONDO_0001925,retinal dystrophy in systemic or cerebroretinal lipidoses
MONDO_0001926,ureteral disorder
MONDO_0001933,endocrine pancreas disorder
MONDO_0001939,skin epithelioid hemangioma
MONDO_0001941,blindness (disorder)
MONDO_0001943,Plasmodium malariae malaria
MONDO_0001944,mixed malaria
MONDO_0001945,postencephalitic Parkinson disease
MONDO_0001951,Norwegian scabies
MONDO_0001952,parietal lobe cancer
MONDO_0001954,thrombophlebitis migrans
MONDO_0001956,capillary leak syndrome
MONDO_0001957,critical illness polyneuropathy
MONDO_0001967,gonadal dysgenesis
MONDO_0001969,mixed gonadal dysgenesis
MONDO_0001971,farmer's lung disease
MONDO_0001972,Brucella melitensis brucellosis
MONDO_0001973,Brucella abortus brucellosis
MONDO_0001975,cavernous hemangioma of orbit
MONDO_0001976,chorea gravidarum
MONDO_0001977,ureteral lymphoma
MONDO_0001982,Niemann-Pick disease
MONDO_0001990,malignant cardiac peripheral nerve sheath neoplasm
MONDO_0001991,malignant cardiac germ cell tumor
MONDO_0001994,sphenoidal sinus cancer
MONDO_0001995,sphenoid sinus squamous cell carcinoma
MONDO_0001999,idiopathic pulmonary arterial hypertension
MONDO_0002000,anaerobic meningitis
MONDO_0002010,FG syndrome
MONDO_0002012,methylmalonic acidemia
MONDO_0002013,lymphangioma
MONDO_0002014,"autosomal recessive Ehlers-Danlos syndrome, vascular type"
MONDO_0002017,olivopontocerebellar atrophy
MONDO_0002021,gingival disorder
MONDO_0002022,disorder of orbital region
MONDO_0002025,psychiatric disorder
MONDO_0002026,candidiasis
MONDO_0002031,cecal disorder
MONDO_0002032,colon carcinoma
MONDO_0002033,cecum cancer
MONDO_0002034,cecum lymphoma
MONDO_0002035,colon lymphoma
MONDO_0002036,penile disorder
MONDO_0002037,pleural disorder
MONDO_0002038,head and neck carcinoma
MONDO_0002039,cognitive disorder
MONDO_0002040,dermatomycosis
MONDO_0002041,fungal infectious disease
MONDO_0002043,ectropion
MONDO_0002047,pulmonary systemic sclerosis
MONDO_0002048,thrombocytopenia due to immune destruction
MONDO_0002049,thrombocytopenia
MONDO_0002051,integumentary system disorder
MONDO_0002052,lymphadenitis
MONDO_0002055,benign eccrine breast spiradenoma
MONDO_0002056,breast fibroadenoma
MONDO_0002070,ventricular septal defect
MONDO_0002071,supratentorial cancer
MONDO_0002073,malignant pineal area germ cell neoplasm
MONDO_0002076,pneumothorax
MONDO_0002078,heart septal defect
MONDO_0002081,musculoskeletal system disorder
MONDO_0002082,endocrine gland neoplasm
MONDO_0002083,Richter transformation
MONDO_0002087,peritoneum cancer
MONDO_0002089,retinal vascular occlusion
MONDO_0002090,eccrine sweat gland neoplasm
MONDO_0002093,acanthoma
MONDO_0002095,vascular cancer
MONDO_0002096,malignant conjunctival melanoma
MONDO_0002098,facial nerve disorder
MONDO_0002099,Histoplasma capsulatum infectious disease
MONDO_0002100,cardiovascular cancer
MONDO_0002102,cheilitis
MONDO_0002108,thyroid cancer
MONDO_0002109,pituitary cancer
MONDO_0002113,peritoneal carcinoma
MONDO_0002114,pancreas lymphoma
MONDO_0002116,malignant exocrine pancreas neoplasm
MONDO_0002117,pancreas sarcoma
MONDO_0002118,urinary system disorder
MONDO_0002119,ossifying fibroma
MONDO_0002120,neuroendocrine carcinoma
MONDO_0002121,mononeuritis simplex
MONDO_0002122,neuritis
MONDO_0002123,calcinosis
MONDO_0002128,mononeuritis multiplex
MONDO_0002129,bone cancer
MONDO_0002130,upper limb mononeuronitis
MONDO_0002131,jaw cancer
MONDO_0002132,skull cancer
MONDO_0002134,physiological sexual disorder
MONDO_0002135,optic nerve disorder
MONDO_0002140,vagina sarcoma
MONDO_0002141,cutaneous undifferentiated pleomorphic sarcoma
MONDO_0002142,undifferentiated pleomorphic sarcoma
MONDO_0002143,vaginal yolk sac tumor
MONDO_0002145,disorder of sexual differentiation
MONDO_0002146,hypogonadism
MONDO_0002149,reproductive system cancer
MONDO_0002150,hypothalamic disorder
MONDO_0002153,telogen effluvium
MONDO_0002155,cholecystitis
MONDO_0002156,fallopian tube disorder
MONDO_0002158,fallopian tube cancer
MONDO_0002159,fallopian tube leiomyosarcoma
MONDO_0002162,fallopian tube adenosarcoma
MONDO_0002163,thymus lipoma
MONDO_0002164,focal chorioretinitis
MONDO_0002165,rectal neoplasm
MONDO_0002166,rectum lymphoma
MONDO_0002167,rectum malignant melanoma
MONDO_0002168,rectum sarcoma
MONDO_0002169,rectum adenocarcinoma
MONDO_0002171,giant cell tumor
MONDO_0002175,degeneration of macula and posterior pole
MONDO_0002177,hyperinsulinism
MONDO_0002178,placenta cancer
MONDO_0002181,exostosis
MONDO_0002185,hyperostosis
MONDO_0002187,vulvar disease
MONDO_0002191,syringoma
MONDO_0002195,vulvar squamous neoplasm
MONDO_0002198,vulvar glandular neoplasm
MONDO_0002205,vulvar melanoma
MONDO_0002206,sweat gland cancer
MONDO_0002207,vulval Paget disease
MONDO_0002211,B cell deficiency
MONDO_0002212,pneumonic tularemia
MONDO_0002214,brain germinoma
MONDO_0002216,brain sarcoma
MONDO_0002217,central nervous system sarcoma
MONDO_0002218,temporal lobe cancer
MONDO_0002219,paraurethral gland neoplasm
MONDO_0002220,tooth hard tissue disease
MONDO_0002223,ovarian malignant mesothelioma
MONDO_0002224,malignant ovarian cyst
MONDO_0002225,ovarian sarcoma
MONDO_0002226,tuberculous oophoritis
MONDO_0002227,ovarian lymphoma
MONDO_0002229,ovarian epithelial tumor
MONDO_0002230,ovarian Wilms tumor
MONDO_0002232,nasal cavity disorder
MONDO_0002235,eyelid neoplasm
MONDO_0002236,ocular cancer
MONDO_0002241,factor XIII deficiency
MONDO_0002242,coagulation protein disease
MONDO_0002243,hemorrhagic disease
MONDO_0002244,factor VII deficiency
MONDO_0002245,blood platelet disease
MONDO_0002247,factor X deficiency
MONDO_0002249,thrombocytosis disease
MONDO_0002251,hepatitis
MONDO_0002254,syndromic disease
MONDO_0002256,cervix disorder
MONDO_0002257,ankylosis
MONDO_0002259,gonadal disorder
MONDO_0002261,keratopathy
MONDO_0002262,capillary lymphangioma
MONDO_0002263,female reproductive system disorder
MONDO_0002266,malt worker's lung
MONDO_0002267,obstructive lung disease
MONDO_0002269,gastroenteritis
MONDO_0002271,colon adenocarcinoma
MONDO_0002272,polyclonal hypergammaglobulinemia
MONDO_0002273,plasma protein metabolism disease
MONDO_0002274,monoclonal paraproteinemia disease
MONDO_0002278,benign colon neoplasm
MONDO_0002279,iron metabolism disease
MONDO_0002280,anemia
MONDO_0002281,macrocytic anemia
MONDO_0002282,West Nile fever
MONDO_0002283,neuroaxonal dystrophy
MONDO_0002285,pupil disorder
MONDO_0002289,iris disorder
MONDO_0002290,clitoris cancer
MONDO_0002291,cutaneous granular cell tumor
MONDO_0002293,cutaneous ganglioneuroma
MONDO_0002295,skin glomus tumor
MONDO_0002297,epidermal appendage tumor
MONDO_0002298,cutaneous glomangioma
MONDO_0002299,glomangioma
MONDO_0002300,dermis tumor
MONDO_0002301,frontal sinus squamous cell carcinoma
MONDO_0002303,central retinal vein occlusion
MONDO_0002304,protein S deficiency
MONDO_0002305,thrombophilia
MONDO_0002311,retinal vascular disorder
MONDO_0002312,opportunistic mycosis
MONDO_0002316,motor peripheral neuropathy
MONDO_0002320,congenital nervous system disorder
MONDO_0002321,sensory peripheral neuropathy
MONDO_0002326,alcohol-induced mental disorder
MONDO_0002327,intracranial cavernous angioma
MONDO_0002328,intracranial hemangioma
MONDO_0002329,testicular disorder
MONDO_0002331,nephrosis
MONDO_0002332,splenic disorder
MONDO_0002333,splenic abscess
MONDO_0002334,hematopoietic and lymphoid system neoplasm
MONDO_0002337,intra-abdominal hemangioma
MONDO_0002340,tactile epilepsy
MONDO_0002341,granulomatous angiitis
MONDO_0002342,chondromalacia
MONDO_0002343,splenic hemangioma
MONDO_0002350,familial nephrotic syndrome
MONDO_0002351,glottis cancer
MONDO_0002352,larynx cancer
MONDO_0002353,glottis neoplasm
MONDO_0002354,benign laryngeal neoplasm
MONDO_0002355,glottis carcinoma
MONDO_0002356,pancreas disorder
MONDO_0002358,laryngeal carcinoma
MONDO_0002359,periosteal chondroma
MONDO_0002360,chondroma
MONDO_0002363,papilloma
MONDO_0002366,autonomic nervous system neoplasm
MONDO_0002367,kidney cancer
MONDO_0002369,cystadenoma
MONDO_0002370,ovarian Brenner tumor
MONDO_0002372,ovarian monodermal and highly specialized teratoma
MONDO_0002373,benign mesothelioma
MONDO_0002376,spleen angiosarcoma
MONDO_0002378,dermoid cyst
MONDO_0002379,cystic teratoma
MONDO_0002380,myoepithelial tumor
MONDO_0002381,sweat gland neoplasm
MONDO_0002383,Pacinian tumor
MONDO_0002387,liver angiosarcoma
MONDO_0002397,liver sarcoma
MONDO_0002400,synovitis
MONDO_0002401,malignant tenosynovial giant cell tumor
MONDO_0002402,malignant giant cell tumor
MONDO_0002403,synovium cancer
MONDO_0002404,liver hemangioma
MONDO_0002405,hepatic vascular disorder
MONDO_0002406,dermatitis
MONDO_0002407,capillary hemangioma
MONDO_0002408,hereditary hyperbilirubinemia
MONDO_0002409,auditory system disorder
MONDO_0002412,disorder of glycogen metabolism
MONDO_0002413,glycogen storage disease I
MONDO_0002415,bone carcinoma
MONDO_0002416,ethmoid sinus squamous cell carcinoma
MONDO_0002418,ethmoid sinus adenocarcinoma
MONDO_0002422,adamantinoma
MONDO_0002426,lung sarcoma
MONDO_0002427,cerebellar disorder
MONDO_0002428,protozoa infectious disease
MONDO_0002429,idiopathic interstitial pneumonia
MONDO_0002433,malignant cranial nerve neoplasm
MONDO_0002436,nasal disorder
MONDO_0002437,dehydration polycythemia
MONDO_0002438,acquired polycythemia
MONDO_0002440,erythropoietin polycythemia
MONDO_0002441,Jervell and Lange-Nielsen syndrome
MONDO_0002442,long QT syndrome
MONDO_0002447,endometrial carcinoma
MONDO_0002448,laryngeal sarcoma
MONDO_0002451,benign prostate phyllodes tumor
MONDO_0002453,retrocochlear disease
MONDO_0002457,Treacher-Collins syndrome
MONDO_0002459,type IV hypersensitivity disease
MONDO_0002460,lacrimal system cancer
MONDO_0002461,membranoproliferative glomerulonephritis
MONDO_0002462,glomerulonephritis
MONDO_0002463,lacrimal gland carcinoma
MONDO_0002464,lacrimal gland cancer
MONDO_0002465,bronchiolitis
MONDO_0002466,eye carcinoma
MONDO_0002467,inner ear disorder
MONDO_0002468,hyperimmunoglobulin syndrome
MONDO_0002470,photosensitive trichothiodystrophy
MONDO_0002472,carcinoma ex pleomorphic adenoma
MONDO_0002473,cystic kidney disease
MONDO_0002474,primary hyperoxaluria
MONDO_0002475,lacrimal gland adenocarcinoma
MONDO_0002477,prostate neuroendocrine neoplasm
MONDO_0002478,mixed germ cell-sex cord-stromal tumor
MONDO_0002479,Sertoli-Leydig cell tumor
MONDO_0002480,endometrioid tumor
MONDO_0002481,ovarian neuroendocrine neoplasm
MONDO_0002482,nipple neoplasm
MONDO_0002483,breast myoepithelial tumor
MONDO_0002485,breast neuroendocrine neoplasm
MONDO_0002487,breast granular cell tumor
MONDO_0002489,malignant breast phyllodes tumor
MONDO_0002490,breast sarcoma
MONDO_0002493,prostatic acinar adenocarcinoma
MONDO_0002494,substance-related disorder
MONDO_0002501,brain glioblastoma
MONDO_0002503,adult astrocytic tumor
MONDO_0002505,childhood astrocytic tumor
MONDO_0002507,gingival overgrowth
MONDO_0002512,papillary adenocarcinoma
MONDO_0002513,kidney benign neoplasm
MONDO_0002514,hepatobiliary neoplasm
MONDO_0002515,hepatobiliary disorder
MONDO_0002516,digestive system cancer
MONDO_0002518,gallbladder papillary neoplasm
MONDO_0002519,anus disorder
MONDO_0002520,hepatic porphyria
MONDO_0002522,tenosynovial giant cell tumor
MONDO_0002523,cutaneous mucinosis
MONDO_0002525,inherited lipid metabolism disorder
MONDO_0002526,dermal unilateral segmental cavernous angioma
MONDO_0002527,keratoacanthoma
MONDO_0002528,synovium neoplasm
MONDO_0002529,skin squamous cell carcinoma
MONDO_0002531,skin neoplasm
MONDO_0002532,squamous cell neoplasm
MONDO_0002534,fallopian tube papilloma
MONDO_0002537,inverted papilloma
MONDO_0002540,childhood oligodendroglioma
MONDO_0002541,spinal cord oligodendroglioma
MONDO_0002542,spinal cord glioma
MONDO_0002543,adult oligodendroglioma
MONDO_0002544,brain oligodendroglioma
MONDO_0002545,spinal cord disorder
MONDO_0002546,schwannoma
MONDO_0002547,nerve sheath neoplasm
MONDO_0002548,cellular schwannoma
MONDO_0002549,schwannoma of twelfth cranial nerve
MONDO_0002550,hypoglossal nerve neoplasm
MONDO_0002553,cerebellopontine angle tumor
MONDO_0002554,sympathetic neurilemmoma
MONDO_0002555,trigeminal schwannoma
MONDO_0002556,microcystic/reticular schwannoma
MONDO_0002558,melanotic neurilemmoma
MONDO_0002559,plexiform schwannoma
MONDO_0002561,lysosomal storage disease
MONDO_0002562,demyelinating disease
MONDO_0002563,jejunal somatostatinoma
MONDO_0002564,jejunal neoplasm
MONDO_0002565,myelitis
MONDO_0002567,tracheal disorder
MONDO_0002571,primary central nervous system lymphoma
MONDO_0002574,prostate embryonal rhabdomyosarcoma
MONDO_0002576,embryonal extrahepatic bile duct rhabdomyosarcoma
MONDO_0002577,extrahepatic bile duct rhabdomyosarcoma
MONDO_0002578,botryoid rhabdomyosarcoma
MONDO_0002579,orbit embryonal rhabdomyosarcoma
MONDO_0002580,orbit rhabdomyosarcoma
MONDO_0002581,spindle cell rhabdomyosarcoma
MONDO_0002582,subacute leukemia
MONDO_0002586,thymus cancer
MONDO_0002587,encapsulated thymoma
MONDO_0002588,thymoma type A
MONDO_0002590,combined thymoma
MONDO_0002592,invasive malignant thymoma
MONDO_0002597,notochordal tumor
MONDO_0002598,germinoma
MONDO_0002599,teratocarcinoma
MONDO_0002601,teratoma
MONDO_0002602,central nervous system disorder
MONDO_0002603,angiomyolipoma
MONDO_0002604,pericytic neoplasm
MONDO_0002605,hepatic angiomyolipoma
MONDO_0002606,epithelioid type angiomyolipoma
MONDO_0002610,purpura
MONDO_0002612,frontal lobe epilepsy
MONDO_0002614,bone inflammation disease
MONDO_0002615,xanthomatosis
MONDO_0002616,mesenchymal cell neoplasm
MONDO_0002617,bone angiosarcoma
MONDO_0002618,undifferentiated high grade pleomorphic sarcoma of bone
MONDO_0002619,bone fibrosarcoma
MONDO_0002621,extraosseous osteosarcoma
MONDO_0002623,pediatric osteosarcoma
MONDO_0002624,bone leiomyosarcoma
MONDO_0002625,Ewing sarcoma of bone
MONDO_0002627,chondroblastic osteosarcoma
MONDO_0002628,peripheral osteosarcoma
MONDO_0002629,bone osteosarcoma
MONDO_0002630,small cell osteogenic sarcoma
MONDO_0002631,conventional osteosarcoma
MONDO_0002632,metachronous osteosarcoma of the bone
MONDO_0002633,cranial nerve neoplasm
MONDO_0002634,liposarcoma of bone
MONDO_0002635,periodontal disorder
MONDO_0002637,histiocytosis
MONDO_0002638,glossopharyngeal nerve neoplasm
MONDO_0002639,glossopharyngeal nerve disorder
MONDO_0002640,optic nerve neoplasm
MONDO_0002643,vestibular disorder
MONDO_0002644,idiopathic granulomatous myositis
MONDO_0002647,laryngitis
MONDO_0002648,mammary Paget disease
MONDO_0002651,anal Paget disease
MONDO_0002652,anus adenocarcinoma
MONDO_0002653,Paget disease of the penis
MONDO_0002654,uterine disorder
MONDO_0002655,cutaneous Paget disease
MONDO_0002656,skin carcinoma
MONDO_0002657,breast disorder
MONDO_0002658,iris cancer
MONDO_0002659,uveal cancer
MONDO_0002661,uveal disorder
MONDO_0002664,extrahepatic bile duct signet ring cell carcinoma
MONDO_0002665,extrahepatic bile duct adenocarcinoma
MONDO_0002666,pancreatic signet ring cell adenocarcinoma
