drug_name,inchikey,smiles,disease_name,umls_cui,snomed_conceptid,approval_year,approval_source
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Tularemia,C0041351,19265001.0,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Escherichia coli urinary tract infection,C0577708,301011002.0,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Klebsiella cystitis,C0520775,60867007.0,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Acute tuberculosis,C0275959,25629007.0,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Proteus urinary tract infection,C0577709,301012009.0,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Aerobic Gram-Negative Bacteremia,,,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,H. Influenzae Meningitis,,,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Plague,C0032064,58750007.0,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Synergy for Streptococcal Endocarditis,,,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Haemophilus influenzae pneumonia,C0276026,70036007.0,1946,FDA
streptomycin,UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O,Synergy for Enterococcal Endocarditis,,,1946,FDA
diphenhydramine,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,Seasonal allergic rhinitis,C0018621,367498001.0,1946,FDA
diphenhydramine,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,Insomnia,C0917801,193462001.0,1946,FDA
diphenhydramine,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,Allergic conjunctivitis,C0009766,473460002.0,1946,FDA
diphenhydramine,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,Vasomotor rhinitis,C0035460,8229003.0,1946,FDA
dihydroergotamine,LUZRJRNZXALNLM-JGRZULCMSA-N,CN1C[C@@H](C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,Vascular headache,C0042376,128187005.0,1946,FDA
dihydroergotamine,LUZRJRNZXALNLM-JGRZULCMSA-N,CN1C[C@@H](C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,Migraine,C0149931,37796009.0,1946,FDA
dihydroergotamine,LUZRJRNZXALNLM-JGRZULCMSA-N,CN1C[C@@H](C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O,Cluster headache syndrome,C0009088,193031009.0,1946,FDA
dimercaprol,WQABCVAJNWAXTE-UHFFFAOYSA-N,OCC(S)CS,Accidental poisoning by lead and its compounds and fumes,C0261486,216777009.0,1946,FDA
dimercaprol,WQABCVAJNWAXTE-UHFFFAOYSA-N,OCC(S)CS,Mercury Toxicity,,,1946,FDA
dimercaprol,WQABCVAJNWAXTE-UHFFFAOYSA-N,OCC(S)CS,Toxic effect of arsenic AND/OR its compounds,C0311375,81844008.0,1946,FDA
dimercaprol,WQABCVAJNWAXTE-UHFFFAOYSA-N,OCC(S)CS,Gold Toxicity,,,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Prevention of Vitamin B12 Deficiency,,,1946,FDA
ferrous sulfate,,,Megaloblastic anemia due to folate deficiency,C0151482,85649008.0,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Iron deficiency anemia,C0162316,87522002.0,1946,FDA
ferrous sulfate,,,Vitamin deficiency,C1510471,85670002.0,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,"Pregnancy, function",C0032961,289908002.0,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Vitamin deficiency,C1510471,85670002.0,1946,FDA
ferrous sulfate,,,Vitamin Deficiency Prevention,,,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Breastfeeding (mother),C1623040,413712001.0,1946,FDA
ferrous sulfate,,,Anemia of prematurity,C0158996,47100003.0,1946,FDA
ferrous sulfate,,,Mineral deficiency,C0687148,111379007.0,1946,FDA
sodium tetradecyl sulfate,GROJOWHVXQYQGN-UHFFFAOYSA-N,CCCCC(CC)CCC(CC(C)C)OS(O)(=O)=O,Venous varices,C0042345,128060009.0,1946,FDA
ferrous sulfate,,,Mineral Deficiency Prevention,,,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Megaloblastic anemia due to folate deficiency,C0151482,85649008.0,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Mineral Deficiency Prevention,,,1946,FDA
ferrous sulfate,,,Iron deficiency anemia,C0162316,87522002.0,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Folic acid deficiency,C0016412,190633005.0,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Vitamin Deficiency Prevention,,,1946,FDA
folic acid,OVBPIULPVIDEAO-LBPRGKRZSA-N,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1,Mineral deficiency,C0687148,111379007.0,1946,FDA
mephenytoin,GMHKMTDVRCWUDX-UHFFFAOYSA-N,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,Epilepsy characterized by intractable complex partial seizures,C2711653,442481002.0,1946,FDA
mephenytoin,GMHKMTDVRCWUDX-UHFFFAOYSA-N,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,Motor cortex epilepsy,C0234978,267592003.0,1946,FDA
mephenytoin,GMHKMTDVRCWUDX-UHFFFAOYSA-N,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,Localization-related epilepsy,C0014547,230381009.0,1946,FDA
mephenytoin,GMHKMTDVRCWUDX-UHFFFAOYSA-N,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,Epilepsy,C0014544,84757009.0,1946,FDA
methylergometrine,UNBRKDKAWYKMIV-QWQRMKEZSA-N,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1,Postabortal Hemorrhage,,,1946,FDA
methylergometrine,UNBRKDKAWYKMIV-QWQRMKEZSA-N,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1,Postpartum hemorrhage,C0032797,47821001.0,1946,FDA
dienestrol,NFDFQCUYFHCNBW-SCGPFSFSSA-N,C\C=C(\C(=C\C)\C1=CC=C(O)C=C1)/C1=CC=C(O)C=C1,Dyspareunia,C1384606,71315007.0,1947,FDA
dienestrol,NFDFQCUYFHCNBW-SCGPFSFSSA-N,C\C=C(\C(=C\C)\C1=CC=C(O)C=C1)/C1=CC=C(O)C=C1,Atrophic vaginitis,C0221392,52441000.0,1947,FDA
dienestrol,NFDFQCUYFHCNBW-SCGPFSFSSA-N,C\C=C(\C(=C\C)\C1=CC=C(O)C=C1)/C1=CC=C(O)C=C1,Atrophic vulva,C0156393,248861000.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Infection Prevention from Tooth Extraction,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Infection of skin AND/OR subcutaneous tissue,C0178299,19824006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Gingivostomatitis,C0149704,20607006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Upper Respiratory Pneumococcal Infection,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Gonococcal conjunctivitis neonatorum,C0029076,28438004.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Cervicofacial actinomycosis,C0001264,23014006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Gangrenous pneumonia,C0264515,7063008.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Bejel,C0004945,240686008.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Gonococcal infection of joint,C0153216,44743006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Congenital syphilis,C0039131,35742006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Infection due to Staphylococcus aureus,C1318973,406602003.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Late syphilis,C0153188,72083004.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Upper Respiratory Streptococcal Infection,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pharyngitis,C0031350,405737000.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Streptococcal tonsillitis,C0275804,41582007.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Fusospirochetal pharyngitis,C1318559,399095008.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Infection due to Clostridium botulinum,C0006057,398565003.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Latent syphilis,C0039133,444150000.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Streptococcal meningitis,C0154639,4510004.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pneumococcal Acute Otitis Media,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Clostridium Perfringens Empyema,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Abscess of lung,C0024110,73452002.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pulmonary actinomycosis,C0275566,21846001.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Meningococcal meningitis,C0025294,192644005.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Anthrax,C0003175,409498004.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pneumonia due to Streptococcus,C0155862,34020007.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Abdominal actinomycosis,C0001263,43894001.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Latent yaws,C0153240,186973005.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Latent Bejel,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Late latent syphilis,C1260915,186903006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Acute otitis media,C0271429,3110003.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Meningococcemia,C0025306,4089001.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Neurosyphilis,C0027927,26039008.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Tertiary Bejel,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Diphtheria,C0012546,397428000.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Streptococcus Empyema,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Erysipelas,C0014733,44653001.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Streptococcus pyogenes infection,C0554628,302809008.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Asymptomatic Congenital Syphilis,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Inhalational anthrax,C0155866,11389007.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Tertiary lesion of yaws,C0343833,88037009.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Streptococcal Endocarditis,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Latent early syphilis,C0275842,186867005.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pneumococcal meningitis,C0025295,51169003.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Listerial endocarditis,C0348868,186318004.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Neonatal meningitis,C0456107,276674008.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Secondary syphilis,C0149985,240557004.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Primary genital syphilis,C0017418,186847001.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Anthrax septicemia,C0152946,14972006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Upper respiratory infection,C0041912,54150009.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Syphilis,C0039128,76272004.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Neonatal Group B Streptococcal Septicemia,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Granulomatosis Infantiseptica,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Erysipeloid,C1276801,400105005.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Aspiration pneumonia,C0032290,422588002.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Infective otitis media,C0729586,312218008.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Cutaneous anthrax,C0003177,84980006.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Necrotizing Fasciitis Streptococcus Infection,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Rheumatic Fever Prevention,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pneumococcal pneumonia,C0155862,233607000.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pneumococcus Endocarditis,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Pasteurella infection,C0030636,83172007.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Streptococcus Myositis,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Disseminated Gonococcal Infection,,,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Actinomycotic infection,C0001261,11817007.0,1947,FDA
benzylpenicillin,JGSARLDLIJGVTE-MBNYWOFBSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,Yaws,C0043388,70647001.0,1947,FDA
